"Transect_plot","Quad","Phenology","Xcoord","Ycoord","Band_color","Pick_color","Sword_color","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Herbivory","Notes","Collected_by","Census_date","Site","Census_year","Band","Band_num","Tag","2018tag","2019tag","Category_herbivory","Canopy_width_cm","Leaf_thickness_mm","Year_marked","Buds","Entered_by","Num_leaves","Date_entered","Stem_diam_mm_UFA"
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","2.2",1,"0.7",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.7",NA,NA,NA,NA,"N","copied x5","Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.7",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.7",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.7",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.7",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","1.0",1,"0.2",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","2.5","V",NA,NA,NA,NA,NA,"<1","0.6",1,"0.3",NA,NA,NA,NA,"N",NA,"Maya & Eva",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","4.5","F",NA,NA,NA,NA,NA,"<1","6.5",4,NA,"5.0",NA,NA,4,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","F",NA,NA,NA,NA,NA,"<1","8.2",2,NA,"3.0",NA,NA,2,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","F",NA,NA,NA,NA,NA,"<1","6.1",2,NA,"2.0",NA,NA,1,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","P",NA,NA,NA,NA,NA,"<1","8.1",5,NA,"6.0","3.0",1.2,5,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","V",NA,NA,NA,NA,NA,"<1","0.6",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.1",NA,NA,NA,NA,"N","copied x3","Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.1",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4.5","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.1",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","4","F",NA,NA,NA,NA,NA,"<1","6.5",2,NA,"2.0",NA,NA,2,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N","copied x27","Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","4","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3.5","F",NA,NA,NA,NA,NA,"<1","6.7",2,NA,"3.0",NA,NA,2,"Y",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","F",NA,NA,NA,NA,NA,"<1","8.1",2,NA,"1.0",NA,NA,2,"Y",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","P",NA,NA,NA,NA,NA,"<1","11.2",6,NA,"7.0","1.0",1.1,5,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","P",NA,NA,NA,NA,NA,"1.1","13.5",6,NA,"14.0","6.0",1.1,6,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1
"2","3.5","F",NA,NA,NA,NA,NA,"<1","7.2",2,NA,"7.0",NA,NA,2,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.4",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N","copied x26","Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.4",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"2","3","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,NA,"N",NA,"Laura & Maca",2019-07-30,"YOSE7",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
