"Census_date","Site","Transect_plot","Quad","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Num_total_branches","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Notes","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Longest_leaf_cm","Herbivory","Category_herbivory","Year_marked","Num_repro_branches","Leaf_thickness_mm","Census_year","Collected_by","Date_entered","Num_leaves","Entered_by","Stem_diam_mm_UFA"
2016-08-09,"WL2","202","207",49,26,"1.51","10.7",9,2,"P","0.0","4.0",4.7,"silique dispersing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.51
2016-08-09,"WL2","202","208",12,50,"0.88","14.5",12,2,"P","0.0","3.0",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","202","208",16,50,"1.58","18.2",9.8,3,"P","0.0","9.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.58
2016-08-09,"WL2","202","209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","213",45,35.5,"0.68","4.5",13,1,"S","0.0","1.0",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","202","214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","192",27,0,"0.98","5.3",6,2,"P","0.0","2.0",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","202","193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","202","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","261",39,1.5,"0.97","11.5",6.5,2,"S","0.0","3.0",2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","204","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","269",45,33,"1.5","16.8",8.5,3,"P","0.0","6.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.5
2016-08-09,"WL2","203","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","218",25,0,"1.3","8.1",10.7,2,"S","0.0","7.0",3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.3
2016-08-09,"WL2","203","218",11,31,"1.33","12.2",14.5,2,"S","0.0","9.0",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.33
2016-08-09,"WL2","203","219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","220",9,13,"1.38","13.3",19.8,2,"S","0.0","13.0",4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.38
2016-08-09,"WL2","203","221",35,6,"1.04","14.4",9.5,2,"S","0.0","5.0",4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.04
2016-08-09,"WL2","203","222",40,28,"1.17","8.9",6.5,2,"S","0.0","5.0",3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.17
2016-08-09,"WL2","203","222",48,27,"1.41","3.0",10.3,2,"S","0.0","3.0",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.41
2016-08-09,"WL2","203","223",1,35,"1.02","8.3",3.4,1,"S","0.0","1.0",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.02
2016-08-09,"WL2","203","223",7,47,"0.63","6.2",5.3,1,"S","0.0","1.0",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","224",4,29,"0.64","9.8",5.5,1,"F","1.0","2.0",2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","224",42,21,"0.75","7.3",7.9,2,"S","0.0","3.0",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","226",1,4,"1.77","7.1",8.8,3,"S","0.0","2.0",3.9,"parts of plant look broken off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.77
2016-08-09,"WL2","203","227",27,38,"1.39","12.9",9.5,3,"S","0.0","7.0",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.39
2016-08-09,"WL2","203","227",35,16,"1.63","12.5",13,3,"S","0.0","8.0",3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.63
2016-08-09,"WL2","203","227",46,37,"1.34","6.4",4,2,"S","0.0","3.0",2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.34
2016-08-09,"WL2","203","228",0,37,"1.57","13.7",10.5,2,"S","0.0","7.0",3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.57
2016-08-09,"WL2","203","228",4,32,"2.25","9.0",18,3,"S","0.0","2.0",4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,2.25
2016-08-09,"WL2","203","228",16,46,"1.36","11.3",11.5,1,"S","0.0","2.0",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.36
2016-08-09,"WL2","203","228",25,40,"1.56","7.4",11,2,"S","0.0","5.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.56
2016-08-09,"WL2","203","228",31,44,"1.21","6.2",4.5,1,"S","0.0","1.0",2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.21
2016-08-09,"WL2","203","228",34,25,"0.92","10.2",10.8,2,"S","0.0","2.0",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","228",34,34,"1.38","11.9",7.5,2,"S","0.0","5.0",2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.38
2016-08-09,"WL2","203","228",34,45,"1.36","8.3",12.5,2,"S","0.0","3.0",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.36
2016-08-09,"WL2","203","228",37,38,"1.32","11.5",5,2,"S","0.0","3.0",2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.32
2016-08-09,"WL2","203","228",47,30,"1.47","6.9",15,2,"S","0.0","9.0",3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.47
2016-08-09,"WL2","203","228",50,27,"1.51","18.2",12.5,2,"S","0.0","2.0",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.51
2016-08-09,"WL2","203","228",50,26,"0.82","4.5",6.5,2,"S","0.0","1.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","228",50,25,"0.68","2.4",7,1,"S","0.0","1.0",2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","229",25,26,"0.5","2.1",6,1,"S","0.0","1.0",3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","229",28,48,"0.92","9.4",6.5,1,"S","0.0","2.0",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","229",35,3,"0.86","9.0",1.5,1,"S","0.0","2.0",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","229",35,24,"1.45","15.2",7.5,2,"S","0.0","7.0",3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.45
2016-08-09,"WL2","203","229",38,28,"1.25","8.8",8,2,"S","0.0","3.0",3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.25
2016-08-09,"WL2","203","229",38,27,"1.18","10.3",6,2,"S","0.0","2.0",3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.18
2016-08-09,"WL2","203","229",24,8,"1.0","5.3",4.5,1,"S","0.0","0.0",NA,"plant broken off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1
2016-08-09,"WL2","203","229",35,11,"0.76","3.0",7.5,1,"S","0.0","1.0",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","229",9,0,"1.75","13.7",12,2,"S","0.0","12.0",6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.75
2016-08-09,"WL2","203","229",19,0,"1.26","8.6",15,2,"S","0.0","14.0",4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.26
2016-08-09,"WL2","203","230",3,46,"1.37","1.8",1.2,1,"S","0.0","0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.37
2016-08-09,"WL2","203","231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","236",43,3,"1.95","14.3",20,3,"S","0.0","17.0",5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.95
2016-08-09,"WL2","203","236",46,43,"1.68","10.0",11.5,2,"P","0.0","5.0",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.68
2016-08-09,"WL2","203","237",1,43,"1.65","7.6",4.5,2,"S","0.0","5.0",2.3,"broken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.65
2016-08-09,"WL2","203","237",9,33,"1.47","10.6",13,3,"S","0.0","4.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.47
2016-08-09,"WL2","203","237",26,42,"1.62","11.1",16.2,3,"S","0.0","11.0",4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.62
2016-08-09,"WL2","203","237",31,22,"1.12","6.0",5,2,"P","0.0","1.0",1.5,"herbivores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.12
2016-08-09,"WL2","203","238",2,50,"1.45","7.0",5,2,"S","0.0","2.0",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.45
2016-08-09,"WL2","203","238",4,22,"1.68","7.6",9.3,2,"S","0.0","1.0",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.68
2016-08-09,"WL2","203","239",45,9,"0.91","6.8",8.5,3,"S","0.0","9.0",4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","245",50,42,"0.83","10.7",6.5,2,"S","0.0","2.0",5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","203","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","248",15,35,"1.29","8.0",13,3,"P","0.0","6.0",3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.29
2016-08-09,"WL2","203","248",32,30,"1.38","11.0",11,3,"P","0.0","9.0",3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.38
2016-08-09,"WL2","203","249",41,27,"1.27","13.5",18,3,"S","0.0","12.0",2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.27
2016-08-09,"WL2","203","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","203","254",43,10,"1.25","18.0",10,3,"S","0.0","16.0",3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.25
2016-08-09,"WL2","203","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","272",50,50,"1.68","6.1",4.2,2,"X","0.0","0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.68
2016-08-09,"WL2","204","273",23,18,"1.63","5.5",4.5,2,"S","0.0","3.0",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,1.63
2016-08-09,"WL2","204","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","277",7,25,"0.63","4.5",1.5,1,"P","0.0","1.0",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,0.5
2016-08-09,"WL2","204","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
2016-08-09,"WL2","204","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA
